303.0,4.887260670844949e-07
303.0,2.274069758803911
303.0,3.2686849749967744
303.0,4.268912232617969
303.0,5.268908322809432
303.0,6.268706478943726
303.0,7.268931781660652
303.0,8.269025128339464
303.0,9.269360883147552
303.0,10.274297016425106
303.0,11.274296527699038
303.0,12.274487130865202
303.0,13.274548221623586
303.0,14.274704125238987
303.0,15.274893750953016
303.0,16.274771080710178
303.0,17.283662962774713
303.0,18.283811535499108
303.0,19.284174170240885
303.0,20.286328474744593
303.0,21.288226198063082
303.0,22.28819834067726
303.0,23.28839774091263
303.0,24.28831856728976
303.0,25.288875715006235
303.0,26.288988122001665
303.0,27.28906094218566
303.0,28.288961242067977
303.0,29.29521986808306
303.0,30.30000009774521
303.0,31.300400853120223
303.0,32.309192057614936
303.0,33.317928036064075
303.0,34.31805217248511
303.0,35.3181132632435
303.0,36.31811815050417
303.0,37.31821882807399
303.0,38.31827307666744
303.0,39.318179241262555
303.0,40.32798357489434
303.0,41.32791759687528
303.0,42.32810477895897
303.0,43.32821962958474
303.0,44.32823087028428
303.0,45.32821376487193
303.0,46.32832275078489
303.0,47.33367918848014
303.0,48.33357557855392
303.0,49.333509111808795
303.0,50.33354234518136
303.0,51.33346317155849
303.0,52.33358388689706
303.0,53.34506259603467
303.0,54.34525906391364
406.0,55.34537831307401
404.0,56.34536609492233
402.0,57.34527714677812
400.0,58.34547947936989
398.0,59.34539688466456
397.0,60.34563147317676
395.0,61.35117851403817
393.0,62.3575671411871
391.0,63.36553239862844
390.0,64.37756239076973
388.0,65.37766160216134
386.0,66.37777889641744
385.0,67.37777596406104
383.0,68.37767821884762
382.0,69.37768652719076
380.0,70.37800175550403
379.0,71.38967448889028
377.0,72.38965738347792
376.0,73.38976881302122
375.0,74.38996430344805
373.0,75.39007035700462
372.0,76.39007915407383
370.0,77.39082104024367
369.0,78.40081499958947
368.0,79.40085214277057
366.0,80.4010490993756
365.0,81.4031100572005
364.0,82.40327671278938
363.0,83.40306216204593
361.0,84.40375664178725
360.0,85.41463372913628
359.0,86.41472805326723
358.0,87.41473782778857
357.0,88.41484632497547
356.0,89.41489519758217
355.0,90.41483361809772
354.0,91.4150701615142
353.0,92.41497095012257
352.0,93.42258481352168
351.0,94.4268044743849
350.0,95.43853585489919
349.0,96.43854220833806
348.0,97.43854025343379
347.0,98.43844299694643
346.0,99.43861600597418
344.0,100.43874600710804
343.0,103.2003649806269
342.0,104.18739028099795
341.0,105.18719967783177
340.0,106.18772114854535
339.0,107.18768107300785
338.0,108.19915098507626
338.0,109.19918812825736
337.0,110.19944177708618
336.0,111.1992350459598
335.0,112.199389483397
334.0,113.19937970887565
334.0,114.19930444506133
333.0,115.19942222804349
333.0,116.20767925494688
332.0,117.21620263755683
332.0,118.21603207215942
331.0,119.21621583316065
330.0,120.21626470576736
330.0,121.21626519449343
329.0,122.21824648996939
328.0,123.21829878365857
327.0,124.2182269409267
327.0,125.22756600734262
326.0,126.23130916029042
326.0,127.24015216974824
325.0,128.2401321319795
324.0,129.240267020374
324.0,130.24018491439475
323.0,131.240245027701
323.0,132.25228430563755
323.0,133.25221490653604
322.0,134.25223152322232
322.0,135.25212791329608
321.0,136.25246660046056
321.0,137.252426036197
320.0,138.26103152478623
320.0,139.2607158077469
319.0,140.26083554563334
319.0,141.2609606595065
319.0,142.26272789296507
318.0,143.26268048653657
318.0,144.26286913479848
318.0,145.26278067538033
318.0,146.2629121426924
317.0,147.26310616694101
317.0,148.27220771248832
317.0,149.28420251635276
317.0,150.28412285400384
316.0,151.28433300621268
316.0,152.28423574972533
316.0,153.28441804454835
315.0,154.28434962289896
315.0,155.2844859774717
315.0,156.28449526326696
314.0,157.28901011467468
314.0,158.29787804916194
314.0,159.30624406197828
314.0,160.30660816289827
313.0,161.30629342331105
313.0,162.30646594361275
313.0,164.01510847763785
313.0,183.40695193281385
313.0,184.3950993482349
312.0,187.04290477270328
312.0,188.03594580223407
312.0,190.67892359061176
312.0,191.6832898692951
312.0,192.6834873146262
311.0,204.84771637857895
311.0,227.0676690112485
311.0,250.09543696020205
311.0,254.13535952644398
310.0,261.00331356273483
310.0,264.2352751723248
310.0,265.23099833051174
310.0,271.91420707127975
310.0,274.3381862202708
309.0,293.73007219461465
309.0,294.72766815109065
309.0,301.00201061904
309.0,301.9935786282046
309.0,303.73194890271225
308.0,323.22500312784683
308.0,324.43676080182354
308.0,334.13280593274345
308.0,335.1345829407234
308.0,337.7686918171617
308.0,338.76001888437526
308.0,344.53560613761744
308.0,366.45236142661093
307.0,387.4602318711953
307.0,400.7921614203552
308.0,404.7310985193555
308.0,410.4880599334551
309.0,430.68797381992204
310.0,437.95986288301464
310.0,444.7267781809225
310.0,447.251726669195
310.0,467.4515599158609
No data,473.63859244937777
